codigo_produto,produto_nome,base_legal,unidade,data_atualizacao
2185,ÓLEOS VEGETAIS EM GERAL (GRAXOS),"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 8805, 5 DE OUTUBRO DE 2022, DECRETO PRESIDÊNCIA DA REPÚBLICA/CASA CIVIL N° 6.614, 23 DE OUTUBRO DE 2008, RESOLUÇÃO CAS/SUFRAMA N° 1, 26 DE FEVEREIRO DE 2016",QUILOGRAMA LÍQUIDO,
2186,ETIQUETA DE PLÁSTICO,"PORTARIA INTERMINISTERIAL MDIC/MCTI N° 42, 14 DE FEVEREIRO DE 2013",QUILOGRAMA,13/02/2026 17:02
2188,"TECLADO PARA TERMINAL DE CAIXA REGISTRADORA OU BANCÁRIA, CONJUGADO OU NÃO COM MOSTRADOR DISPLAY E LEITOR DE CARTÃO E/OU CÓDIGO DE BARRAS","PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 58, 9 DE OUTUBRO DE 2020. Alterações: PI 8872/2021, PI 1167/2022, PI 8646/2022, PI 30/2023, PI 60/2024, PI 70/2024 e PI 105/2025",UNIDADE,
2189,"TECLADO NUMÉRICO COMBINADO COM DISPOSITIVO LEITOR DE CARTÃO DE DÉBITO E CRÉDITO, UTILIZADO EM TERMINAIS DE TRANSAÇÕES COMERCIAIS","PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 58, 9 DE OUTUBRO DE 2020. Alterações: PI 8872/2021, PI 1167/2022, PI 8646/2022, PI 30/2023, PI 60/2024, PI 70/2024 e PI 105/2025",UNIDADE,
2190,RECEPTOR DE SINAL DE TV DIGITAL COMBINADO COM RECEPTOR DE POSICIONAMENTO GLOBAL POR SATÉLITE GPS PARA USO EM VEÍCULOS AUTOMÓVEIS,"PORTARIA INTERMINISTERIAL MDIC/MCTI N° 4, 8 DE MAIO DE 2023. Alteração: PI 122/2025",UNIDADE,
2191,"TERMINAL SOBRE LINHAS DE FIBRAS ÓPTICAS (ONT), COM TAXA DE TRANSMISSÃO DE ATÉ 2 GBIT/S","Portaria Interministerial MDIC/MCTIC nº 50, de 29 de outubro de 2018 e Portaria Interministerial SEPEC/ME/SEXEC/MCTI n° 38, 17 de julho de 2020",UNIDADE,19/09/2024 16:09
2192,"PAINEL, PUBLICITÁRIO OU DE UTILIDADE PÚBLICA, PRÓPRIO PARA APRESENTAÇÃO DE VÍDEOS E IMAGENS EM MATRIZES DE DIODOS EMISSORES DE LUZ (LED)","PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 58, 9 DE OUTUBRO DE 2020. Alterações: PI 8872/2021, PI 1167/2022, PI 8646/2022, PI 30/2023, PI 60/2024, PI 70/2024 e PI 105/2025",UNIDADE,
2193,CARTUCHO TONALIZADOR DE IMPRESSÃO COM DISPOSITIVO DE IDENTIFICAÇÃO POR RADIOFREQUÊNCIA - RFID PARA IMPRESSORA LASER E LED,"Portaria Interministerial ME/MCTI nº 11.982, de 5 de outubro de 2021 e Portaria Interministerial MDIC/MCTI nº 41, de 8 de janeiro de 2024",UNIDADE,22/05/2020 11:05
2194,LEITOR/RECEPTOR DE APARELHO CONTROLADOR/LIBERADOR DE ACESSO A AMBIENTES RESTRITOS,"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 58, 9 DE OUTUBRO DE 2020. Alterações: PI 8872/2021, PI 1167/2022, PI 8646/2022, PI 30/2023, PI 60/2024, PI 70/2024 e PI 105/2025",UNIDADE,
2195,PÉROLA DE EPS (POLIESTIRENO EXPANDIDO NA FORMA ESFÉRICA),"Decreto 783/93, Anexo VII",QUILOGRAMA LÍQUIDO,
2196,"BUZINA (""TIPO PRATO"")","PORTARIA INTERMINISTERIAL MDIC/MCTI N° 75, 26 DE SETEMBRO DE 2024",UNIDADE,09/09/2024 11:09
2197,"DISPOSITIVO MOSTRADOR DIGITAL PARA USO EM PULSOS, COM TECNOLOGIA DE CONECTIVIDADE A TERMINAIS CELULARES - (SMARTWATCH)","Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 9.264, de 20 de outubro de 2022 e Portaria Interministerial MDIC/MCTI nº 50, 26 de março de 2024",UNIDADE,
2198,REPETIDOR DE SINAL WI-FI,"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 50, 29 DE OUTUBRO DE 2018. Alteração: PI 38/2020",UNIDADE,
2199,CONJUNTO CORPO DE BORBOLETA DO SISTEMA DE INJEÇÃO PARA VEÍCULOS AUTOMOTORES,"Portaria Interministerial MDIC/MCTIC nº 41, de 10 de agosto de 2018 e Portaria Interministerial ME/MCTIC nº 2, de 6 de janeiro de 2020.",UNIDADE,
2200,CIMENTO ASFÁLTICO DE PETRÓLEO COM POLÍMERO,"PORTARIA INTERMINISTERIAL MDIC/MCTIC N° 50, 6 DE JULHO DE 2017",QUILOGRAMA LÍQUIDO,
2201,TERMINAL DE TRANSFERÊNCIA ELETRÔNICA DE DÉBITO E CRÉDITO (EXCETO TRANSAÇÕES FINANCEIRAS E BANCÁRIAS),"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 58, 9 DE OUTUBRO DE 2020. Alterações: PI 8872/2021, PI 1167/2022, PI 8646/2022, PI 30/2023, PI 60/2024, PI 70/2024 e PI 105/2025",UNIDADE,
2202,"APARELHO PARA RECEPÇÃO E CONVERSÃO DE SINAL DE TELEVISÃO, PRÓPRIO PARA REPODUÇÃO A PARTIR DA INTERNET","Portaria Interministerial MDIC/MCTIC nº 50, de 29 de outubro de 2018 e Portaria Interministerial SEPEC/ME/SEXEC/MCTI n° 38, 17 de julho de 2020",UNIDADE,
2204,"APARELHO REPRODUTOR DE MULTIMÍDIA COM TECNOLOGIA OVER THE TOP (OTT) POR ASSINATURA, PARA USO VIA INTERNET","PORTARIA INTERMINISTERIAL MDIC/MCTI N° 4, 8 DE MAIO DE 2023",UNIDADE,23/01/2026 17:01
2205,"CHOCOLATE NO ESTADO SÓLIDO, COM PESO NÃO SUPERIOR A 2 QUILOS, DE ORIGEM REGIONAL","PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 8805, 5 DE OUTUBRO DE 2022. Alterações: PI 11316/2022, PI 89/2025 e PI 101/2025 OBS: Somente para o tipo 005 NCM 1806.31.10",QUILOGRAMA LÍQUIDO,
2207,ARMAÇÃO DE MATERIAIS PLÁSTICOS PARA ÓCULOS,"Portaria Interministerial ME/MCTI nº 7.768, de 30 de junho de 2021.",UNIDADE,
2208,ARMAÇÃO DE METAL PARA ÓCULOS,"Portaria Interministerial ME/MCTI nº 7.768, de 30 de junho de 2021.",UNIDADE,
2210,PRODUTOS DE PANIFICAÇÃO,"Portaria Interministerial MDIC/MCTI nº 243, de 16 de setembro de 2014",QUILOGRAMA LÍQUIDO,
2211,PATINETE ELÉTRICO (CICLOELÉTRICO),"PORTARIA INTERMINISTERIAL MDIC/MCT N° 139, 15 DE JUNHO DE 2011. Alterações: PI 27/2018, PI 60/2020, POR 1.379/2024 e POR 1.985/2025",UNIDADE,17/03/2026 11:03
2212,CÂMERA DE VÍDEO COM TELA DE VISUALIZAÇÃO PARA USO VEICULAR,"Portaria Interministerial MDIC/MCTI nº 4, de 8 de maio de 2023",UNIDADE,16/08/2024 17:08
2213,MOTOBOMBA HIDRÁULICA CENTRÍFUGA DE ROTOR,"PORTARIA INTERMINISTERIAL SEPEC/ME/MCTIC N° 36, 24 DE JULHO DE 2019",UNIDADE,
2214,TERMINAL PONTO DE SERVIÇO (POS - POINT OF SERVICE),"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 58, 9 DE OUTUBRO DE 2020. Alterações: PI 8872/2021, PI 1167/2022, PI 8646/2022, PI 30/2023, PI 60/2024, PI 70/2024 e PI 105/2025",UNIDADE,
2215,APARELHO PARA MONITORAMENTO E CONTROLE DE DISPOSITIVOS E DE EQUIPAMENTOS EM REDE DE AUTOMAÇÃO RESIDENCIAL (SMART HOME HUB),"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 58, 9 DE OUTUBRO DE 2020. Alterações: PI 8872/2021, PI 1167/2022, PI 8646/2022, PI 30/2023, PI 60/2024, PI 70/2024 e PI 105/2025",UNIDADE,
2216,TERMINAL SOBRE LINHAS DE FIBRAS ÓPTICAS (ONT),"Portaria Interministerial MDIC/MCTIC nº 50, de 29 de outubro de 2018 e Portaria Interministerial SEPEC/ME/SEXEC/MCTI n° 38, 17 de julho de 2020",UNIDADE,06/05/2026 11:05
2217,"APARELHO EMISSOR COM RECEPTOR INCORPORADO, DIGITAL, COM TECNOLOGIAS DE TRANSMISSÃO/RECEPÇÃO SEM FIO, TELA SENSÍVEL AO TOQUE E PULSEIRA, COM FUNÇÃO PRINCIPAL DE CONECTIVIDADE SEM FIO COM APARELHOS PORTÁTEIS DE TELEFONIA CELULAR - SMARTWATCH","PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 9264, 20 DE OUTUBRO DE 2022. Alteração: PI 50/2024",UNIDADE,01/09/2025 17:09
2218,"PORTEIRO ELETRÔNICO COM TRANSMISSÃO/RECEPÇÃO DE VOZ, IMAGEM E/OU DADOS POR REDE DE COMUNICAÇÃO SEM FIO","PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 50, 29 DE OUTUBRO DE 2018. Alteração: PI 38/2020",UNIDADE,
2219,PRODUTOS METALÚRGICOS DE METAIS PRECIOSOS,"PORTARIA INTERMINISTERIAL N° 106, 1 DE ABRIL DE 2025 - I - Produtos metalúrgicos de metais preciosos.",QUILOGRAMA,
2220,PRODUTOS QUÍMICOS DE METAIS PRECIOSOS,"PORT.INTER. N°106, 1 DE ABRIL DE 2025 - II - Produtos químicos de metais preciosos e outros para galvanoplastia, tratamentos superficiais, tratamento de água potável, tratamento de efluentes industriais e tratamento de esgoto séptico e outras aplicações.",QUILOGRAMA,
2221,CAIXA DE EMENDA ÓPTICA,"PORTARIA INTERMINISTERIAL MDIC/MCTI N° 92, 1 DE ABRIL DE 2013. Alteração: PI 401/2015",UNIDADE,
2222,"FONES DE OUVIDO SEM FIO, COM SISTEMA INTELIGENTE DE ÁUDIO E COM FUNÇÃO PRINCIPAL DE CONECTIVIDADE E PAREAMENTO POR WIRELESS","PORTARIA INTERMINISTERIAL MDIC/MCTI N° 79, 11 DE OUTUBRO DE 2024",UNIDADE,
2223,LUMINÁRIA COM FONTE DE LUZ EM ESTADO SÓLIDO,"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 4, 30 DE JANEIRO DE 2020",UNIDADE,15/12/2025 17:12
2224,"SENSOR DE TEMPERATURA, MOVIMENTO E MAGNÉTICO COM TRANSMISSÃO DE DADOS EM REDE SEM FIO","PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 50, 29 DE OUTUBRO DE 2018. Alteração: PI 38/2020",UNIDADE,
2225,DISPOSITIVO DE MONITORAÇÃO DE CONSUMO DE ENERGIA ELÉTRICA COM TRANSMISSÃO DE DADOS (TOMADA INTELIGENTE),"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 58, 9 DE OUTUBRO DE 2020. Alterações: PI 8872/2021, PI 1167/2022, PI 8646/2022, PI 30/2023, PI 60/2024, PI 70/2024 e PI 105/2025",UNIDADE,
2226,"APARELHO PARA ANÁLISE DE AMOSTRAS DE SANGUE, POR MEIO DE RADIAÇÕES ÓPTICAS (UV, VISÍVEIS E IR)","PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 58, 9 DE OUTUBRO DE 2020. Alterações: PI 8872/2021, PI 1167/2022, PI 8646/2022, PI 30/2023, PI 60/2024, PI 70/2024 e PI 105/2025",UNIDADE,
2227,VENTILADOR (RESPIRADOR) PULMONAR (COM E SEM TECNOLOGIA DE TURBINA) PARA ASSISTÊNCIA VENTILATÓRIA COM MONITORAÇÃO GRÁFICA INCORPORADA,"Portaria Interministerial ME/MCTIC nº 57, de 12 de novembro de 2019",UNIDADE,
2228,SONDA DE TEMPERATURA COM ELEMENTO TERMO SENSÍVEL (TERMISTOR) DO TIPO SEMICONDUTOR NTC (NEGATIVE TEMPERATURE COEFICIENT) PARA USO COM APARELHO CONTROLADOR OU INDICADOR,"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 20, 11 DE MAIO DE 2020",UNIDADE,
2229,"SUPORTES PARA COMANDO ELÉTRICO DE UNIDADES INDEPENDENTES DE GERAÇÃO DE ENERGIA ELÉTRICA, PARA TENSÃO NÃO SUPERIOR A 1000 V","Portaria Interministerial MDIC/MCT nº 60, de 9 de fevereiro de 2009; Portaria Interministerial SEPEC/ME/SEXEC/MCTIC nº 23, de 02.06.2020",UNIDADE,
2230,ETANOL COMBUSTÍVEL,"DECRETO-LEI N° 1.435, 16 DE DEZEMBRO DE 1975. Alteração: RES 2/2021",LITRO,
2231,TERMINAL DE AUTO ATENDIMENTO PARA USO NÃO BANCÁRIO,"PORTARIA INTERMINISTERIAL MDIC/MCTI N° 113, 7 DE MAIO DE 2025 - III -",UNIDADE,11/05/2026 11:05
2232,AMORTECEDOR TRASEIRO COM FUNCIONAMENTO A ÓLEO INJETADO A VÁCUO,"PORTARIA INTERMINISTERIAL MDIC/MCTI N° 75, 26 DE SETEMBRO DE 2024",UNIDADE,23/09/2020 17:09
2233,"GASES REFRIGERANTES: HIDROFLUORCARBONO (HFC) E HIDROFLUOROLEFINA (HFO), EXCETO PARA CONDICIONADOR DE AR","Portaria Interministerial ME/MCTI nº 44, de 29 de julho de 2020.",QUILOGRAMA LÍQUIDO,21/05/2021 17:05
2234,"GÁS REFRIGERANTE - CLOROFLUORCARBONO (CFC), EXCETO PARA CONDICIONADOR DE AR","Portaria Interministerial ME/MCTI nº 44, de 29 de julho de 2020.",QUILOGRAMA LÍQUIDO,
2235,"FAROL COM OU SEM LANTERNA DE SINALIZAÇÃO DIANTEIRA PARA ÔNIBUS, CAMINHÕES E UTILITÁRIOS - JIPE E TRATORES","PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 37, 16 DE JULHO DE 2020",UNIDADE,15/05/2026 11:05
2236,"LANTERNA DE ILUMINAÇÃO E/OU SINALIZAÇÃO PARA ÔNIBUS,CAMINHÕES E UTILITÁRIOS - JIPE E TRATORES","PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 37, 16 DE JULHO DE 2020",UNIDADE,15/05/2026 11:05
2237,"COMPLEMENTO DO FAROL OU LANTERNA COM OU SEM RETRORREFLETOR PARA ÔNIBUS, CAMINHÕES E UTILITÁRIOS - JIPE E TRATORES","PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 37, 16 DE JULHO DE 2020",UNIDADE,05/05/2026 11:05
2238,PARTES E PEÇAS PARA A INDÚSTRIA AUTOMOBILÍSTICA,"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 45, 26 DE AGOSTO DE 2020. Alteração: PI 10020/2022",UNIDADE,
2239,DISPOSITIVO DE MONITORAÇÃO E CONTROLE DE GRANDEZAS ELÉTRICAS COM TRANSMISSÃO DE DADOS,"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 58, 9 DE OUTUBRO DE 2020. Alterações: PI 8872/2021, PI 1167/2022, PI 8646/2022, PI 30/2023, PI 60/2024, PI 70/2024 e PI 105/2025",UNIDADE,
2241,ESTAÇÃO TELEMÉTRICA (PLATAFORMA DE COLETA DE DADOS - PCD ATIVA),"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 58, 9 DE OUTUBRO DE 2020. Alterações: PI 8872/2021, PI 1167/2022, PI 8646/2022, PI 30/2023, PI 60/2024, PI 70/2024 e PI 105/2025",UNIDADE,
2242,MISTURA DE BETUME DE PETRÓLEO ADITIVADO POR COMPOSTOS ORGÂNICOS E TENSOATIVOS,"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 72, 16 DE DEZEMBRO DE 2020",QUILOGRAMA LÍQUIDO,
2243,"SISTEMA DE IGNIÇÃO SEM CHAVE PARA CICLOMOTORES, MOTONETAS, MOTOCICLETAS, TRICICLOS E QUADRICICLOS","PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTIC N° 749, 18 DE JANEIRO DE 2021",UNIDADE,20/02/2026 11:02
2244,SUBCONJUNTO PAINEL FRONTAL COM DISPOSITIVO DE CRISTAL LÍQUIDO PARA URNA ELETRÔNICA,"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 58, 9 DE OUTUBRO DE 2020. Alterações: PI 8872/2021, PI 1167/2022, PI 8646/2022, PI 30/2023, PI 60/2024, PI 70/2024 e PI 105/2025",UNIDADE,
2245,"MÓDULO IOT (INTERNET OF THINGS - INTERNET DAS COISAS), COM COMPONENTE SEMICONDUTOR DEDICADO DE ALTA INTEGRAÇÃO E DESEMPENHO (SIP - SYSTEM-IN-PACKAGE)","PORTARIA INTERMINISTERIAL MDIC/MCTI N° 85, 30 DE OUTUBRO DE 2024",UNIDADE,
2248,CONTROLADOR DE ESTAÇÃO RÁDIO BASE - BSC,"PORTARIA INTERMINISTERIAL MDIC/MCTI N° 129, 1 DE AGOSTO DE 2025",UNIDADE,
2250,UNIDADE TRANSCEPTORA DE ESTAÇÃO RÁDIO BASE - ERB,"Portaria Interministerial ME/MCTIC nº 8, de 26 de junho de 2019.",UNIDADE,
2252,SISTEMA DE ENERGIA EM CORRENTE CONTÍNUA PARA TELEFONIA CELULAR,"PORTARIA INTERMINISTERIAL MDIC/MCTI N° 129, 1 DE AGOSTO DE 2025 - IV -",UNIDADE,
2254,CÂMARA DE AR PARA VEÍCULOS INDUSTRIAIS NÃO MOTORIZADOS,"Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 3.548, de 29 de março de 2021",QUILOGRAMA,
2255,CAIXA ACÚSTICA INTELIGENTE (SMART SPEAKER),"Portaria Interministerial MDIC/MCTIC nº 50, de 29 de outubro de 2018 e Portaria Interministerial SEPEC/ME/SEXEC/MCTI n° 38, 17 de julho de 2020",UNIDADE,
2258,SENSOR ELETRÔNICO DE ESTACIONAMENTO PARA VEÍCULOS,"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 58, 9 DE OUTUBRO DE 2020. Alterações: PI 8872/2021, PI 1167/2022, PI 8646/2022, PI 30/2023, PI 60/2024, PI 70/2024 e PI 105/2025",UNIDADE,
2259,"FONTES E CONVERSORES, BASEADOS EM TÉCNICA DIGITAL, PARA BENS DE INFORMÁTICA","PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 722, 15 DE JANEIRO DE 2021 - E",UNIDADE,23/01/2026 17:01
2260,CONCENTRADOR PRIMÁRIO PARA S.M.C.M.R.E.E.,"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 10023, 22 DE NOVEMBRO DE 2022 - B OBS: S.M.C.M.R.E.E. = SISTEMA DE MEDIÇÃO, CONTROLE E MONITORAMENTO DE REDES DE ENERGIA ELÉTRICA, BASEADOS EM TÉCNICA DIGITAL",UNIDADE,
2261,CONCENTRADOR SECUNDÁRIO PARA S.M.C.M.R.E.E.,"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 10023, 22 DE NOVEMBRO DE 2022 - C OBS: S.M.C.M.R.E.E. = SISTEMA DE MEDIÇÃO, CONTROLE E MONITORAMENTO DE REDES DE ENERGIA ELÉTRICA, BASEADOS EM TÉCNICA DIGITAL",UNIDADE,
2262,MOSTRADOR REMOTO DE MEDIDOR DE ENERGIA PARA S.M.C.M.R.E.E.,"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 10023, 22 DE NOVEMBRO DE 2022 - B OBS: S.M.C.M.R.E.E. = SISTEMA DE MEDIÇÃO, CONTROLE E MONITORAMENTO DE REDES DE ENERGIA ELÉTRICA, BASEADOS EM TÉCNICA DIGITAL",UNIDADE,
2263,MÓDULO DE COMUNICAÇÃO LAN RF MESH PARA S.M.C.M.R.E.E.,"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 10023, 22 DE NOVEMBRO DE 2022 - D OBS: S.M.C.M.R.E.E. = SISTEMA DE MEDIÇÃO, CONTROLE E MONITORAMENTO DE REDES DE ENERGIA ELÉTRICA, BASEADOS EM TÉCNICA DIGITAL",UNIDADE,
2264,CPU PARA CONCENTRADORES DO S.M.C.M.R.E.E.,"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 10023, 22 DE NOVEMBRO DE 2022 - D OBS: S.M.C.M.R.E.E. = SISTEMA DE MEDIÇÃO, CONTROLE E MONITORAMENTO DE REDES DE ENERGIA ELÉTRICA, BASEADOS EM TÉCNICA DIGITAL",UNIDADE,11/02/2026 17:02
2265,REPETIDOR DE SINAL PARA S.M.C.M.R.E.E,"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 10023, 22 DE NOVEMBRO DE 2022 - B OBS: S.M.C.M.R.E.E. = SISTEMA DE MEDIÇÃO, CONTROLE E MONITORAMENTO DE REDES DE ENERGIA ELÉTRICA, BASEADOS EM TÉCNICA DIGITAL",UNIDADE,
2266,COLETOR PARA S.M.C.M.R.E.E.,"Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 10.023, de 22 de novembro de 2022 - (S.M.C.M.R.E.E. = SISTEMA DE MEDIÇÃO, CONTROLE E MONITORAMENTO DE REDES DE ENERGIA ELÉTRICA, BASEADOS EM TÉCNICA DIGITAL)",UNIDADE,
2267,COMPOSTO DE RESINA PARA ROTOMOLDAGEM EXTRUDADO (APRESENTADO NA FORMA DE PÓ),"PORTARIA INTERMINISTERIAL MDIC/MCTI N° 58, 14 DE MAIO DE 2024 - III - COMPOSTO DE RESINA PARA ROTOMOLDAGEM.",QUILOGRAMA LÍQUIDO,
2268,MASTERBATCH DE POLIETILENO OU DE POLIPROPILENO (APRESENTADO NA FORMA DE GRÂNULOS),"PORTARIA INTERMINISTERIAL MDIC/MCTI N° 58, 14 DE MAIO DE 2024 - I - MASTERBATCH.",QUILOGRAMA LÍQUIDO,13/05/2026 17:05
2269,CINTURÃO DE SEGURANÇA (EQUIPAMENTOS DE PROTEÇÃO INDIVIDUAL-EPI),"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 5921, 8 DE JUNHO DE 2021 - I - cinturão.",UNIDADE,
2270,TALABARTE (EQUIPAMENTOS DE PROTEÇÃO INDIVIDUAL-EPI),"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 5921, 8 DE JUNHO DE 2021 - II - talabarte.",UNIDADE,
2271,TRAVA-QUEDAS (EQUIPAMENTO DE SEGURANÇA INDIVIDUAL- EPI),"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 5921, 8 DE JUNHO DE 2021 - III - trava-quedas.",UNIDADE,
2272,SISTEMA DE ANCORAGEM (FITA E LINHA DE VIDA MÓVEL) (EQUIP. SEGURANÇA INDIVIDUAL - EPI),"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 5921, 8 DE JUNHO DE 2021",UNIDADE,18/10/2023 17:10
2273,INSETICIDA,"PORTARIA INTERMINISTERIAL MDIC/MCTI N° 138, 8 DE SETEMBRO DE 2025",QUILOGRAMA LÍQUIDO,
2274,FITA CASSETE DE DADOS NÃO GRAVADOS,"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 6489, 8 DE JUNHO DE 2021",UNIDADE,17/03/2026 11:03
2275,"ARO PARA RODA DE BICICLETA, DE PLÁSTICO","Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 12.335, de 18 de outubro de 2021.",UNIDADE,
2276,"RODA PARA BICICLETA, SEM PNEUMÁTICO E CÂMARA DE AR","Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 12.335, de 18 de outubro de 2021.",UNIDADE,
2277,"GABINETE METÁLICO, COM OU SEM FONTE DE ALIMENTAÇÃO, PARA UNIDADE DIGITAL DE PROCESSAMENTO","Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 728, de 15 de janeiro de 2021",UNIDADE,
2278,GABINETE DE PLÁSTICO PARA UNIDADES DIGITAIS DE PROCESSAMENTO DE PEQUENO PORTE,"Portaria Interministerial MDIC/MCT nº 36, de 8 de março de 2002.",UNIDADE,
2279,CONTROLE REMOTO INTELIGENTE,"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 58, 9 DE OUTUBRO DE 2020. Alterações: PI 8872/2021, PI 1167/2022, PI 8646/2022, PI 30/2023, PI 60/2024, PI 70/2024 e PI 105/2025",UNIDADE,
2280,"ADITIVOS PARA A INDÚSTRIA ALIMENTÍCIA - ENZIMAS ESPECIAIS PREPARADAS, PARA USO EM ALIMENTOS E BEBIDAS","PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 14650, 17 DE DEZEMBRO DE 2021",QUILOGRAMA LÍQUIDO,
2282,APARELHO TRANSMISSOR DE DADOS DE MEDIDORES DE GÁS,"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 50, 29 DE OUTUBRO DE 2018. Alteração: PI 38/2020",UNIDADE,
2283,APARELHO COLETOR DE DADOS PARA MEDIÇÃO E MONITORAMENTO DE REDE DE DISTRIBUIÇÃO DE ÁGUA,"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 50, 29 DE OUTUBRO DE 2018. Alteração: PI 38/2020",UNIDADE,
2284,"MÓDULO DE POTÊNCIA PARA EQUIPAMENTO DE FORNECIMENTO DE ENERGIA (UPS OU NOBREAK) DE CONCEPÇÃO MODULAR, BASEADO EM TÉCNICA DIGITAL","PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 58, 9 DE OUTUBRO DE 2020. Alterações: PI 8872/2021, PI 1167/2022, PI 8646/2022, PI 30/2023, PI 60/2024, PI 70/2024 e PI 105/2025",UNIDADE,19/03/2026 11:03
2285,"APARELHO PARA CONVERSÃO DE PROTOCOLOS DE COMUNICAÇÃO, PRÓPRIO PARA MONITORAMENTO REMOTO DE NOBREAKS, EM REDE COM FIO, BASEADO EM TÉCNICA DIGITAL","PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 50, 29 DE OUTUBRO DE 2018. Alteração: PI 38/2020",UNIDADE,
2286,PEÇAS E COMPONENTES METÁLICOS ESTAMPADOS E/OU FORMATADOS,"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 1651, 22 DE FEVEREIRO DE 2022",QUILOGRAMA,
2287,ESQUADRIA EM PVC COM REFORÇO METÁLICO PARA CONSTRUÇÃO CIVIL,"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 4640, 19 DE MAIO DE 2022",QUILOGRAMA LÍQUIDO,
2288,UNIDADE INTERNA DE PORTEIRO ELETRÔNICO COM VÍDEO E CONEXÃO IP,"Portaria Interministerial MDIC/MCTIC nº 50, de 29 de outubro de 2018 e Portaria Interministerial SEPEC/ME/SEXEC/MCTI n° 38, 17 de julho de 2020",UNIDADE,
2289,CABOS DESTINADOS PARA SISTEMAS FOTOVOLTAICOS (CABO SOLAR),"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTI N° 5519, 15 DE JUNHO DE 2022",QUILOGRAMA LÍQUIDO,28/08/2025 11:08
